Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF
02/06/2024 0:00,8.7,68,414,10.1,0,0,0
02/06/2024 1:00,8.6,68,413,10.1,0,0,0
02/06/2024 2:00,8.5,68,413,10.1,0,0,0
02/06/2024 3:00,8.2,68,406,9.9,0,0,0
02/06/2024 4:00,7.9,69,410,9.8,0,0,0
02/06/2024 5:00,7.9,68,411,9.5,0,0,0
02/06/2024 6:00,8,68,407,9.4,0,0,0
02/06/2024 7:00,8,67,410,9.3,0,0,0
02/06/2024 8:00,7.7,66,413,8.9,0,0,1
02/06/2024 9:00,7.2,69,409,9.2,0,0,28
02/06/2024 10:00,7.1,69,417,9.2,0,0,82
02/06/2024 11:00,9.1,66,424,11.1,0,0,195
02/06/2024 12:00,10,64,407,11.7,0,0,130
02/06/2024 13:00,11.7,61,410,13,0,0,172
02/06/2024 14:00,9.8,64,411,12.3,0,0,72
02/06/2024 15:00,11.9,60,404,13,0,0,77
02/06/2024 16:00,9.3,65,400,10.7,0,0,22
02/06/2024 17:00,8.3,67,394,10.2,0,0,0
02/06/2024 18:00,8.7,66,409,9.9,0,0,0
02/06/2024 19:00,7.9,65,413,9.4,0,0,0
02/06/2024 20:00,7.2,65,406,8.9,0,0,0
02/06/2024 21:00,6.9,66,418,8.7,0,0,0
02/06/2024 22:00,6.8,66,412,8.5,0,0,0
02/06/2024 23:00,6.2,62,407,7.3,0,0,0
02/07/2024 0:00,5.3,66,398,7.3,0,0,0
02/07/2024 1:00,5.3,64,406,7.1,0,0,0
02/07/2024 2:00,4.2,62,396,5.8,0,0,0
02/07/2024 3:00,4.5,65,398,6.5,0,0,0
02/07/2024 4:00,4.8,65,400,6.6,0,0,0
02/07/2024 5:00,4.1,64,406,6.1,0,0,0
02/07/2024 6:00,3.4,64,400,5.4,0,0,0
02/07/2024 7:00,3,64,404,5.1,0,0,0
02/07/2024 8:00,2.9,60,402,4.1,0,0,33
02/07/2024 9:00,7.7,57,401,10.3,0,0,174
02/07/2024 10:00,15,49,410,17,0,0,361
02/07/2024 11:00,18.1,33,418,21.3,0,0,934
02/07/2024 12:00,15.4,26,406,18.3,0,0,673
02/07/2024 13:00,14.2,33,411,20.5,0,0,1007
02/07/2024 14:00,21.5,16,429,18.9,0,0,444
02/07/2024 15:00,27.2,26,427,25.4,0,0,499
02/07/2024 16:00,19.7,37,437,18.6,0,0,190
02/07/2024 17:00,15.3,42,423,14,0,0,3
02/07/2024 18:00,9.4,52,402,9.7,0,0,0
02/07/2024 19:00,6.4,56,414,7.2,0,0,0
02/07/2024 20:00,4.7,56,415,5.6,0,0,0
02/07/2024 21:00,3.2,57,422,4.5,0,0,0
02/07/2024 22:00,2.6,57,426,3.8,0,0,0
02/07/2024 23:00,1.9,58,422,3.3,0,0,0
02/08/2024 0:00,1.4,59,427,3,0,0,0
02/08/2024 1:00,1.3,59,422,2.7,0,0,0
02/08/2024 2:00,1.3,59,417,2.5,0,0,0
02/08/2024 3:00,1,59,414,2.2,0,0,0
02/08/2024 4:00,0.8,59,411,2.2,0,0,0
02/08/2024 5:00,0.3,59,408,2,0,0,0
02/08/2024 6:00,0.1,59,406,1.5,0,0,0
02/08/2024 7:00,-0.2,60,408,1.8,0,0,0
02/08/2024 8:00,0.2,60,409,2.4,0,0,34
02/08/2024 9:00,4.8,57,424,7.3,0,0,179
02/08/2024 10:00,12.7,54,428,15.3,0,0,389
02/08/2024 11:00,14.8,46,456,15.4,0,0,796
02/08/2024 12:00,17.4,32,437,23,0,0,655
02/08/2024 13:00,14.4,29,427,16.8,0,0,921
02/08/2024 14:00,17.1,24,443,16,0,0,502
02/08/2024 15:00,24.1,30,472,22.4,1.2,0,439
02/08/2024 16:00,21.9,36,450,19.3,1.2,0,204
02/08/2024 17:00,13.9,44,443,13.5,1,0,1
02/08/2024 18:00,9.4,54,439,10,0.9,0,0
02/08/2024 19:00,7.3,57,431,8.4,0.8,0,0
02/08/2024 20:00,6.1,59,426,7.6,0.8,0,0
02/08/2024 21:00,5.4,57,422,6.5,0.8,0,0
02/08/2024 22:00,4.7,60,424,6.3,0.8,0,0
02/08/2024 23:00,4.3,60,428,5.8,0.8,0,0
02/09/2024 0:00,3.2,57,424,4.5,0.7,0,0
02/09/2024 1:00,2.3,57,421,3.8,0.7,0,0
02/09/2024 2:00,1.7,57,433,3.2,0.7,0,0
02/09/2024 3:00,1.1,56,430,2.5,0.8,0,0
02/09/2024 4:00,0.8,57,422,2.4,0.9,0,0
02/09/2024 5:00,0.4,57,417,2.1,0.9,0,0
02/09/2024 6:00,0,57,421,1.6,0.8,0,0
02/09/2024 7:00,-0.4,57,419,1.3,0.8,0,0
02/09/2024 8:00,-0.3,58,423,1.2,0.8,0,33
02/09/2024 9:00,7.2,54,444,10.1,0.9,0,192
02/09/2024 10:00,17.1,47,446,19.1,1.2,0,612
02/09/2024 11:00,13.6,28,413,16.5,1.1,0,997
02/09/2024 12:00,13.5,31,409,14.9,1.1,0,646
02/09/2024 13:00,17.1,25,418,18.8,1.2,0,1050
02/09/2024 14:00,21.3,30,425,23.6,1.2,0,639
02/09/2024 15:00,19.6,35,416,17.6,1.2,0,155
02/09/2024 16:00,15.3,42,413,15.5,1.1,0,244
02/09/2024 17:00,14.5,40,413,13.3,1,0,4
02/09/2024 18:00,9.9,50,396,9.8,0.9,0,0
02/09/2024 19:00,6.4,55,395,7.3,0.9,0,0
02/09/2024 20:00,4.7,55,404,5.9,0.8,0,0
02/09/2024 21:00,3.5,55,409,4.8,0.8,0,0
02/09/2024 22:00,2.8,55,405,4.1,0.7,0,0
02/09/2024 23:00,2.3,55,410,3.7,0.7,0,0
02/10/2024 0:00,1.8,58,407,3.6,0.7,0,0
02/10/2024 1:00,1.3,57,409,3.2,0.7,0,0
02/10/2024 2:00,1,58,408,2.5,0.6,0,0
02/10/2024 3:00,0.7,58,414,2.8,0.5,0,0
02/10/2024 4:00,0.3,58,410,2.5,0.5,0,0
02/10/2024 5:00,0,58,404,2.3,0.5,0,0
02/10/2024 6:00,-0.2,59,403,2.2,0.5,0,0
02/10/2024 7:00,-0.4,59,408,2.1,0.5,0,0
02/10/2024 8:00,-0.1,57,407,1.2,0.5,0,36
02/10/2024 9:00,5.9,56,417,8.8,0.7,0,185
02/10/2024 10:00,15.6,48,438,17.5,0.9,0,523
02/10/2024 11:00,19.3,21,433,18.1,1.1,0,776
02/10/2024 12:00,14.4,22,423,19.6,1,0,541
02/10/2024 13:00,19.5,30,428,21.5,1.1,0,702
02/10/2024 14:00,17.1,27,441,14.3,0.9,0,492
02/10/2024 15:00,23.2,31,451,20.9,1,0,125
02/10/2024 16:00,15.2,45,436,15.1,0.9,0,197
02/10/2024 17:00,12.1,51,432,13.3,0.8,0,3
02/10/2024 18:00,10.3,56,439,10.9,0.8,0,0
02/10/2024 19:00,7.7,55,429,8.8,0.7,0,0
02/10/2024 20:00,6.7,59,429,8.3,0.7,0,0
02/10/2024 21:00,5.3,57,431,6.6,0.6,0,0
02/10/2024 22:00,3.8,56,431,5.2,0.5,0,0
02/10/2024 23:00,2.8,56,434,4.3,0.5,0,0
02/11/2024 0:00,2.2,56,441,3.5,0.5,0,0
02/11/2024 1:00,1.5,56,432,3,0.4,0,0
02/11/2024 2:00,1,57,427,2.6,0.4,0,0
02/11/2024 3:00,0.8,57,432,2.5,0.4,0,0
02/11/2024 4:00,0.5,57,435,2.1,0.4,0,0
02/11/2024 5:00,0.1,58,434,1.9,0.4,0,0
02/11/2024 6:00,-0.3,58,430,1.7,0.4,0,0
02/11/2024 7:00,-0.2,59,428,1.8,0.4,0,0
02/11/2024 8:00,0.8,58,439,2,0.4,0,34
02/11/2024 9:00,4.8,60,452,7.7,0.5,0,177
02/11/2024 10:00,11.8,55,458,14.5,0.7,0,304
02/11/2024 11:00,15.7,50,452,15.6,0.8,0,102
02/11/2024 12:00,19.2,46,450,19.8,0.9,0,305
02/11/2024 13:00,16.5,37,442,17.1,0.8,0,358
02/11/2024 14:00,19.2,36,438,19.6,0.9,0,212
02/11/2024 15:00,23.1,30,446,23,0.9,0,404
02/11/2024 16:00,17.4,38,433,17.1,0.8,0,133
02/11/2024 17:00,12.9,45,426,13.2,0.7,0,2
02/11/2024 18:00,9.3,53,420,10,0.7,0,0
02/11/2024 19:00,6.7,57,422,8.1,0.5,0,0
02/11/2024 20:00,5.6,56,418,6.7,0.5,0,0
02/11/2024 21:00,4.5,57,432,6,0.5,0,0
02/11/2024 22:00,3.7,58,432,5.4,0.5,0,0
02/11/2024 23:00,2.7,57,433,4.2,0.5,0,0
02/12/2024 0:00,2.1,57,436,3.6,0.4,0,0
02/12/2024 1:00,1.6,57,444,3,0.4,0,0
02/12/2024 2:00,1.2,57,446,2.8,0.4,0,0
02/12/2024 3:00,0.9,57,445,2.6,0.4,0,0
02/12/2024 4:00,0.4,58,432,2.3,0.4,0,0
02/12/2024 5:00,0.2,58,441,1.9,0.4,0,0
02/12/2024 6:00,-0.2,58,438,1.8,0.4,0,0
02/12/2024 7:00,-0.2,58,443,1.8,0.4,0,0
02/12/2024 8:00,0.2,58,437,1.4,0.4,0,37
02/12/2024 9:00,7.3,57,448,10.8,0.6,0,209
02/12/2024 10:00,18.8,34,465,19.7,0.8,0,752
02/12/2024 11:00,18.7,21,446,17.4,0.8,0,934
02/12/2024 12:00,18.2,20,444,21,0.9,0,480
02/12/2024 13:00,20.5,19,450,21.7,0.9,0,1070
02/12/2024 14:00,21.8,14,429,21.8,1.1,0,386
02/12/2024 15:00,22,14,437,20.7,0.9,0,542
02/12/2024 16:00,22.1,23,437,20,0.9,0,294
02/12/2024 17:00,18.8,31,463,16.9,0.8,0,4
02/12/2024 18:00,12.2,49,430,12.5,0.7,0,0
02/12/2024 19:00,8.3,53,428,9.4,0.7,0,0
02/12/2024 20:00,6.2,55,433,7.6,0.5,0,0
02/12/2024 21:00,5.1,57,436,6.8,0.5,0,0
02/12/2024 22:00,4.6,57,436,6.3,0.5,0,0
02/12/2024 23:00,4,58,436,5.7,0.5,0,0
02/13/2024 0:00,3.6,58,435,5.3,0.5,0,0
02/13/2024 1:00,3.3,58,442,5.1,0.5,0,0
02/13/2024 2:00,3.2,59,442,5.1,0.5,0,0
02/13/2024 3:00,3.1,59,438,4.9,0.5,0,0
02/13/2024 4:00,3,59,437,4.9,0.5,0,0
02/13/2024 5:00,2.9,59,429,4.8,0.5,0,0
02/13/2024 6:00,2.9,59,428,4.8,0.5,0,0
02/13/2024 7:00,3,60,428,4.9,0.5,0,0
02/13/2024 8:00,3.4,61,438,4.7,0.5,0,36
02/13/2024 9:00,9.2,63,459,12.6,0.7,0,190
02/13/2024 10:00,19.6,35,469,18.8,0.9,0,668
02/13/2024 11:00,19.1,33,429,18.9,0.9,0,774
02/13/2024 12:00,20,31,423,21.8,0.9,0,486
02/13/2024 13:00,22.5,26,429,22.6,0.9,0,1194
02/13/2024 14:00,22.6,26,426,29.1,0,0,389
02/13/2024 15:00,21.6,25,426,23.5,0,0,639
02/13/2024 16:00,19.5,29,425,20.5,0,0,171
02/13/2024 17:00,18.2,39,416,18.4,0,0,6
02/13/2024 18:00,15.6,49,429,15.5,0,0,0
02/13/2024 19:00,12.3,57,423,12.7,0,0,0
02/13/2024 20:00,10.7,62,431,11.9,0,0,0
02/13/2024 21:00,10.5,65,439,12.6,0,0,0
02/13/2024 22:00,11.1,67,436,12.9,0,0,0
02/13/2024 23:00,11.5,67,429,13,0,0,0
02/14/2024 0:00,11.6,67,430,13,0,0,0
02/14/2024 1:00,11.6,67,431,13,0,0,0
02/14/2024 2:00,11.5,68,427,12.9,0,0,0
02/14/2024 3:00,11.1,68,426,12.5,0,0,0
02/14/2024 4:00,11.5,69,438,13,0,0,0
02/14/2024 5:00,11.9,68,430,13.4,0,0,0
02/14/2024 6:00,11.9,68,429,13.2,0,0,0
02/14/2024 7:00,11.7,69,429,13.1,0,0,0
02/14/2024 8:00,11.9,71,431,13.5,0,0,0
02/14/2024 9:00,12.4,73,442,14.3,0,0,99
02/14/2024 10:00,16.1,66,440,19.2,0,0,595
02/14/2024 11:00,21.5,51,431,20.1,0,0,316
02/14/2024 12:00,18.8,49,404,21.1,0,0,816
02/14/2024 13:00,18.5,48,404,20,0,0,267
02/14/2024 14:00,17.9,54,410,19.7,0,0,203
02/14/2024 15:00,18.3,51,401,20.4,0,0,232
02/14/2024 16:00,19.1,46,402,20.2,0,0,222
02/14/2024 17:00,18.2,50,413,19.2,0,0,15
02/14/2024 18:00,16.8,55,410,16.9,0,0,0
02/14/2024 19:00,14.3,61,437,14.9,0,0,0
02/14/2024 20:00,13.6,65,431,14.4,0,0,0
02/14/2024 21:00,12.8,67,434,14,0,0,0
02/14/2024 22:00,12.6,68,442,13.9,0,0,0
02/14/2024 23:00,12.4,67,441,13.5,0,0,0
02/15/2024 0:00,12.2,68,435,13.4,0,0,0
02/15/2024 1:00,11.7,68,439,12.7,0,0,0
02/15/2024 2:00,11.5,69,437,13,0,0,0
02/15/2024 3:00,11.6,69,441,13.2,0,0,0
02/15/2024 4:00,11.9,70,445,13.4,0,0,0
02/15/2024 5:00,11.6,69,453,12.9,0,0,0
02/15/2024 6:00,11.9,71,440,13.6,0,0,0
02/15/2024 7:00,11.7,71,408,13.3,0,0,0
02/15/2024 8:00,11.5,70,404,13,0,0,16
02/15/2024 9:00,11.2,73,405,13.6,0,0,21
02/15/2024 10:00,10.5,70,417,12.2,0,0,25
02/15/2024 11:00,9.8,68,425,11.5,0,0,27
02/15/2024 12:00,8.7,67,408,10.4,0,0,12
02/15/2024 13:00,8.3,68,398,10,0,0,18
02/15/2024 14:00,6.9,70,402,9.3,0,0,28
02/15/2024 15:00,7,68,411,9.7,0,0,27
02/15/2024 16:00,8.2,67,410,11.2,0,0,42
02/15/2024 17:00,10,58,400,11.3,0,0,6
02/15/2024 18:00,8.4,59,403,9.4,0,0,0
02/15/2024 19:00,6.2,61,403,7.4,0,0,0
02/15/2024 20:00,4.9,61,397,6.1,0,0,0
02/15/2024 21:00,3.9,62,401,5.5,0,0,0
02/15/2024 22:00,4.7,66,397,6.6,0,0,0
02/15/2024 23:00,4.9,64,404,6.2,0,0,0
02/16/2024 0:00,4.8,64,405,6.2,0,0,0
02/16/2024 1:00,3.8,63,408,5.1,0,0,0
02/16/2024 2:00,4,61,404,5.1,0,0,0
02/16/2024 3:00,2.6,60,406,3.9,0,0,0
02/16/2024 4:00,1.4,60,399,3.1,0,0,0
02/16/2024 5:00,1,60,404,2.7,0,0,0
02/16/2024 6:00,0.5,60,402,2.2,0,0,0
02/16/2024 7:00,0.2,60,406,2,0,0,0
02/16/2024 8:00,0.8,60,410,2.2,0,0,56
02/16/2024 9:00,7.8,62,427,11.7,0,0,201
02/16/2024 10:00,11.7,34,432,13.6,0,0,775
02/16/2024 11:00,11.1,34,412,15.2,0,0,1046
02/16/2024 12:00,14.1,29,423,17.1,0,0,496
02/16/2024 13:00,15.2,25,421,15.3,0,0,1184
02/16/2024 14:00,16,26,427,20.7,0,0,661
02/16/2024 15:00,13.5,30,416,17.8,0,0,601
02/16/2024 16:00,12.6,30,413,13.9,0,0,175
02/16/2024 17:00,10,40,406,11.8,0,0,6
02/16/2024 18:00,9.5,49,422,10.3,1.7,0,0
02/16/2024 19:00,7.6,55,423,8.6,1.6,0,0
02/16/2024 20:00,5.7,56,422,6.6,1.6,0,0
02/16/2024 21:00,4.5,57,435,5.2,1.5,0,0
02/16/2024 22:00,3.7,57,430,4.5,1.5,0,0
02/16/2024 23:00,3.2,58,430,4,1.5,0,0
02/17/2024 0:00,2.7,58,427,3.5,1.5,0,0
02/17/2024 1:00,2.2,57,437,3,1.5,0,0
02/17/2024 2:00,1.7,58,434,2.5,1.5,0,0
02/17/2024 3:00,1.5,58,431,2.3,1.5,0,0
02/17/2024 4:00,1.5,59,427,2.7,1.5,0,0
02/17/2024 5:00,1.3,59,418,2.4,1.5,0,0
02/17/2024 6:00,1.1,59,422,2.3,1.5,0,0
02/17/2024 7:00,1.2,59,426,2.5,1.5,0,0
02/17/2024 8:00,1.7,60,424,3.3,1.4,0,66
02/17/2024 9:00,9.7,60,444,13.5,1.1,0,208
02/17/2024 10:00,12.5,38,456,16.6,1.1,0,835
02/17/2024 11:00,13.4,35,453,16,1.2,0,1038
02/17/2024 12:00,15.4,33,437,19.2,1,0,526
02/17/2024 13:00,16.8,31,418,19.2,0.9,0,1264
02/17/2024 14:00,17.6,30,420,23.1,1.1,0,857
02/17/2024 15:00,19.2,28,428,22,0.9,0,680
02/17/2024 16:00,18.3,31,429,18.5,0.9,0,175
02/17/2024 17:00,15.2,41,417,15.9,0.8,0,6
02/17/2024 18:00,12.9,46,423,12.5,0.9,0,0
02/17/2024 19:00,9.6,57,428,10.3,1.1,0,0
02/17/2024 20:00,8.1,59,424,9.1,1.2,0,0
02/17/2024 21:00,7.2,60,428,8.1,1.3,0,0
02/17/2024 22:00,6.2,61,427,7.4,1.3,0,0
02/17/2024 23:00,5.3,62,443,6.6,1.3,0,0
02/18/2024 0:00,4.5,61,436,5.9,1.3,0,0
02/18/2024 1:00,3.9,62,429,5.2,1.3,0,0
02/18/2024 2:00,3.5,62,431,4.9,1.3,0,0
02/18/2024 3:00,3.1,61,429,4.4,1.2,0,0
02/18/2024 4:00,3,61,433,4.1,1.2,0,0
02/18/2024 5:00,2.9,61,420,4.1,1.2,0,0
02/18/2024 6:00,3.4,63,419,4.9,1.3,0,0
02/18/2024 7:00,4.6,64,419,6,1.3,0,0
02/18/2024 8:00,6.1,67,428,8.4,1.2,0,37
02/18/2024 9:00,9.7,67,424,12.4,1,0,114
02/18/2024 10:00,13.8,60,427,14.8,0.9,0,194
02/18/2024 11:00,16.5,50,431,15.6,1,0,156
02/18/2024 12:00,17.9,50,433,19.7,1.1,0,286
02/18/2024 13:00,14.4,45,415,15.2,1.1,0,94
02/18/2024 14:00,12.9,55,406,14.5,1.1,0,80
02/18/2024 15:00,12.5,61,404,13.7,1.1,0,38
02/18/2024 16:00,12.2,63,412,13.6,1,0,19
02/18/2024 17:00,12.6,64,404,13.7,1,0,0
02/18/2024 18:00,12.6,65,410,13.5,1.1,0,0
02/18/2024 19:00,12.5,69,402,13.5,1,0,0
02/18/2024 20:00,12.5,70,409,13.6,1,0,0
02/18/2024 21:00,12.5,70,403,13.6,1,0,0
02/18/2024 22:00,12.5,71,408,13.6,1.1,0,0
02/18/2024 23:00,12.6,72,410,13.9,1,0,0
02/19/2024 0:00,12.8,73,409,14,1,0,0
02/19/2024 1:00,13,74,411,14.2,1,0,0
02/19/2024 2:00,13,73,425,14.1,1,0,0
02/19/2024 3:00,12.9,74,416,14,1,0,0
02/19/2024 4:00,13,74,429,14.1,1,0,0
02/19/2024 5:00,13,74,434,14.2,0.9,0,0
02/19/2024 6:00,13.5,76,425,14.5,0.9,0,0
02/19/2024 7:00,13.4,76,433,14.2,0.9,0,0
02/19/2024 8:00,13.3,76,440,14.5,0.9,0,2
02/19/2024 9:00,13.4,76,407,14.6,0.9,0,42
02/19/2024 10:00,13.6,74,398,15.4,0.9,0,45
02/19/2024 11:00,13.6,72,393,14.7,0.9,0,36
02/19/2024 12:00,13.4,72,407,14.5,0.9,0,65
02/19/2024 13:00,13.3,71,398,14.5,0.8,0,52
02/19/2024 14:00,12.5,69,411,13.8,0.9,0,36
02/19/2024 15:00,12.3,70,398,14.3,0.9,0,103
02/19/2024 16:00,11.4,69,407,12.7,0.9,0,12
02/19/2024 17:00,10.3,71,419,12.3,0.9,0,0
02/19/2024 18:00,10.3,69,429,11.6,0.9,0,0
02/19/2024 19:00,9.8,69,423,11.2,0.9,0,0
02/19/2024 20:00,9.6,69,420,11.2,0.9,0,0
02/19/2024 21:00,9.4,69,422,11,0.8,0,0
02/19/2024 22:00,9.2,69,417,10.8,0.9,0,0
02/19/2024 23:00,9,69,420,10.6,0.8,0,0
02/20/2024 0:00,8.9,69,423,10.6,0.8,0,0
02/20/2024 1:00,8.7,69,420,10.5,0.9,0,0
02/20/2024 2:00,8.6,69,418,10.4,0.8,0,0
02/20/2024 3:00,8.6,69,417,10.5,0.8,0,0
02/20/2024 4:00,8.7,69,423,10.5,0.8,0,0
02/20/2024 5:00,8.7,69,421,10.1,0.8,0,0
02/20/2024 6:00,8.7,69,422,10.2,0.8,0,0
02/20/2024 7:00,8.7,69,432,10.1,0.8,0,0
02/20/2024 8:00,8.8,69,429,10.1,0.8,0,19
02/20/2024 9:00,9.1,71,429,11,0.8,0,22
02/20/2024 10:00,9.1,72,444,11.4,0.8,0,98
02/20/2024 11:00,10.6,69,453,12,0.8,0,61
02/20/2024 12:00,10.6,70,445,12.2,0.8,0,60
02/20/2024 13:00,10.4,70,440,12.1,0.8,0,63
02/20/2024 14:00,10.8,70,432,12.4,0.8,0,58
02/20/2024 15:00,10.7,69,441,12.4,0.8,0,88
02/20/2024 16:00,10.3,70,438,11.5,0.8,0,47
02/20/2024 17:00,9.9,71,450,11.6,0.8,0,0
02/20/2024 18:00,10.1,70,467,11.3,0.8,0,0
02/20/2024 19:00,10,70,471,11.1,0.8,0,0
02/20/2024 20:00,10,70,469,11.1,0.8,0,0
02/20/2024 21:00,9.9,70,463,11,0.8,0,0
02/20/2024 22:00,9.9,70,468,11.1,0.8,0,0
02/20/2024 23:00,10,71,459,11.2,0.8,0,0
02/21/2024 0:00,10,71,445,11.2,0.8,0,0
02/21/2024 1:00,10,71,444,11.2,0.8,0,0
02/21/2024 2:00,10.1,71,449,11.3,0.8,0,0
02/21/2024 3:00,10,71,443,11.1,0.8,0,0
02/21/2024 4:00,9.9,71,437,11,0.8,0,0
02/21/2024 5:00,9.7,70,436,10.8,0.8,0,0
02/21/2024 6:00,9.7,71,434,10.9,0.8,0,0
02/21/2024 7:00,9.7,70,431,10.8,0.8,0,0
02/21/2024 8:00,9.4,69,431,10.4,0.8,0,1
02/21/2024 9:00,8.4,71,418,10.3,0.8,0,36
02/21/2024 10:00,9.5,70,425,11.5,0.8,0,105
02/21/2024 11:00,9.7,70,414,11.5,0.8,0,103
02/21/2024 12:00,10.7,67,411,12.7,0.8,0,230
02/21/2024 13:00,10.9,66,408,12.1,0.8,0,70
02/21/2024 14:00,10.1,67,406,11.6,0.8,0,109
02/21/2024 15:00,10.6,66,413,11.8,0.8,0,49
02/21/2024 16:00,9.4,69,403,11.1,0.8,0,25
02/21/2024 17:00,8.8,69,406,10.7,0.8,0,0
02/21/2024 18:00,9.1,68,405,10.3,0.8,0,0
02/21/2024 19:00,8.9,68,410,10.2,0.8,0,0
02/21/2024 20:00,8.9,68,407,10.1,0.8,0,0
02/21/2024 21:00,8.8,69,415,10.1,0.8,0,0
02/21/2024 22:00,8.8,69,413,10,0.8,0,0
02/21/2024 23:00,8.8,69,418,10.1,0.8,0,0
02/22/2024 0:00,8.7,69,420,10,0.8,0,0
02/22/2024 1:00,8.7,69,412,9.8,0.8,0,0
02/22/2024 2:00,8.5,68,408,9.6,0.8,0,0
02/22/2024 3:00,8.4,68,410,9.6,0.8,0,0
02/22/2024 4:00,8.2,68,401,9.2,0.8,0,0
02/22/2024 5:00,8,68,412,9.1,0.8,0,0
02/22/2024 6:00,7.8,67,411,8.9,0.8,0,0
02/22/2024 7:00,7.7,67,410,8.8,0.8,0,0
02/22/2024 8:00,7.5,67,415,8.8,0.8,0,15
02/22/2024 9:00,7.6,69,405,9.6,0.8,0,27
02/22/2024 10:00,8.7,67,406,10.6,0.8,0,110
02/22/2024 11:00,10.6,64,407,12.3,0.8,0,148
02/22/2024 12:00,10.8,63,402,12.1,0.8,0,122
02/22/2024 13:00,9.9,64,392,11.6,0.8,0,152
02/22/2024 14:00,12.1,62,391,13.2,0.8,0,112
02/22/2024 15:00,11.3,62,398,12.4,0.8,0,90
02/22/2024 16:00,9.8,64,419,11.2,0.8,0,56
02/22/2024 17:00,8.7,66,408,10.5,0.8,0,0
02/22/2024 18:00,8.8,65,408,9.7,0.8,0,0
02/22/2024 19:00,8.4,66,410,9.3,0.8,0,0
02/22/2024 20:00,8.2,66,421,9.2,0.8,0,0
02/22/2024 21:00,8.1,67,416,9.2,0.8,0,0
02/22/2024 22:00,7.9,67,423,9,0.8,0,0
02/22/2024 23:00,7.7,67,423,8.8,0.8,0,0
02/23/2024 0:00,7.6,67,411,8.7,0.8,0,0
02/23/2024 1:00,7.6,67,413,8.7,0.8,0,0
02/23/2024 2:00,7.4,67,410,8.4,0.8,0,0
02/23/2024 3:00,7.2,67,408,8.4,0.8,0,0
02/23/2024 4:00,7.2,67,421,8.2,0.8,0,0
02/23/2024 5:00,7.1,67,410,8,0.8,0,0
02/23/2024 6:00,7,67,414,8,0.8,0,0
02/23/2024 7:00,6.8,67,409,7.9,0.8,0,0
02/23/2024 8:00,6.6,66,404,7.6,0.8,0,9
02/23/2024 9:00,5.9,69,406,8.1,0.8,0,59
02/23/2024 10:00,7.8,68,413,10.1,0.8,0,141
02/23/2024 11:00,12.5,61,415,14.5,0.7,0,290
02/23/2024 12:00,16.7,54,416,18.1,0.8,0,371
02/23/2024 13:00,12.7,41,405,14.5,0.8,0,320
02/23/2024 14:00,12.4,41,404,13.6,0.8,0,343
02/23/2024 15:00,12.1,41,407,12.7,0.8,0,140
02/23/2024 16:00,10.1,47,402,11,0.9,0,62
02/23/2024 17:00,10.4,57,396,11.7,0.8,0,0
02/23/2024 18:00,10,62,404,10.9,0.8,0,0
02/23/2024 19:00,9.4,64,405,10.4,0.8,0,0
02/23/2024 20:00,8.9,65,408,10.1,0.8,0,0
02/23/2024 21:00,8.6,66,416,9.8,0.8,0,0
02/23/2024 22:00,8.3,66,411,9.5,0.8,0,0
02/23/2024 23:00,7.7,64,418,8.8,0.8,0,0
02/24/2024 0:00,6.4,62,404,6.9,0.9,0,0
02/24/2024 1:00,5.6,64,403,7,0.9,0,0
02/24/2024 2:00,5.7,64,406,6.5,0.9,0,0
02/24/2024 3:00,5.1,63,401,5.8,0.9,0,0
02/24/2024 4:00,5.1,65,405,6.3,0.9,0,0
02/24/2024 5:00,5.2,64,415,6.5,0.9,0,0
02/24/2024 6:00,5.4,66,412,7.3,0.9,0,0
02/24/2024 7:00,6,67,412,7.6,0.8,0,0
02/24/2024 8:00,6.5,67,406,8.3,0.8,0,50
02/24/2024 9:00,8.9,67,403,11.6,0.7,0,228
02/24/2024 10:00,13.9,57,413,16.7,0.8,0,402
02/24/2024 11:00,15.6,41,408,17.8,0.8,0,373
02/24/2024 12:00,18.4,43,417,20.7,0.9,0,458
02/24/2024 13:00,14,39,412,19.1,0.9,0,412
02/24/2024 14:00,14.4,29,419,15.2,1.1,0,344
02/24/2024 15:00,12.2,43,414,16.4,0.9,0,200
02/24/2024 16:00,13,51,418,14,0.9,0,70
02/24/2024 17:00,11,60,417,11.9,0.9,0,0
02/24/2024 18:00,10,62,419,10.8,0.9,0,0
02/24/2024 19:00,8.9,64,419,10.1,0.9,0,0
02/24/2024 20:00,8.4,65,413,9.6,0.9,0,0
02/24/2024 21:00,8.2,64,415,9.2,0.9,0,0
02/24/2024 22:00,7.8,64,418,8.8,0.9,0,0
02/24/2024 23:00,7.8,65,424,8.8,0.9,0,0
02/25/2024 0:00,7.5,65,427,8.5,0.9,0,0
02/25/2024 1:00,7.3,64,419,8.2,0.9,0,0
02/25/2024 2:00,7.1,65,420,8.1,0.9,0,0
02/25/2024 3:00,7,65,427,8,0.9,0,0
02/25/2024 4:00,6.8,65,416,7.9,0.9,0,0
02/25/2024 5:00,6.9,65,429,7.9,0.9,0,0
02/25/2024 6:00,6.9,65,421,7.9,0.9,0,0
02/25/2024 7:00,6.9,66,427,8,0.9,0,0
02/25/2024 8:00,7.1,66,422,8.7,0.9,0,48
